order_id,order_date,customer_name,state,city,price,profit,quantity,category,sub_category,subcat_cost,subcat_revenue,cost_per_unit
B-25989,2019-02-01,Anjali,Delhi,Delhi,44.00,14.00,3,Clothing,Hankerchief,117.99,132.00,39.33
B-25989,2019-02-01,Anjali,Delhi,Delhi,10.00,5.00,1,Clothing,Stole,5.00,10.00,5.00
B-25989,2019-02-01,Anjali,Delhi,Delhi,42.00,15.00,1,Electronics,Accessories,27.00,42.00,27.00
B-25989,2019-02-01,Anjali,Delhi,Delhi,330.00,81.00,1,Furniture,Bookcases,249.00,330.00,249.00
B-25989,2019-02-01,Anjali,Delhi,Delhi,338.00,41.00,7,Clothing,Hankerchief,2324.98,2366.00,332.14
B-25990,2019-02-02,Mugdha,Delhi,Delhi,71.00,32.00,3,Clothing,Saree,180.99,213.00,60.33
B-25991,2019-02-03,Mansi,Madhya Pradesh,Indore,188.00,13.00,7,Clothing,Shirt,1302.98,1316.00,186.14
B-25991,2019-02-03,Mansi,Madhya Pradesh,Indore,90.00,30.00,2,Furniture,Chairs,150.00,180.00,75.00
B-25991,2019-02-03,Mansi,Madhya Pradesh,Indore,13.00,5.00,2,Clothing,Hankerchief,21.00,26.00,10.50
B-25992,2019-02-03,Gaurav,Rajasthan,Udaipur,141.00,41.00,3,Clothing,Shirt,381.99,423.00,127.33
B-25993,2019-02-03,Harshal,Delhi,Delhi,44.00,8.00,2,Clothing,Stole,80.00,88.00,40.00
B-25993,2019-02-03,Harshal,Delhi,Delhi,610.00,208.00,3,Electronics,Printers,1622.01,1830.00,540.67
B-25993,2019-02-03,Harshal,Delhi,Delhi,4363.00,305.00,5,Furniture,Tables,21510.00,21815.00,4302.00
B-25993,2019-02-03,Harshal,Delhi,Delhi,414.00,199.00,3,Electronics,Phones,1043.01,1242.00,347.67
B-25993,2019-02-03,Harshal,Delhi,Delhi,221.00,26.00,7,Furniture,Furnishings,1521.03,1547.00,217.29
B-25993,2019-02-03,Harshal,Delhi,Delhi,201.00,32.00,4,Furniture,Furnishings,772.00,804.00,193.00
B-25993,2019-02-03,Harshal,Delhi,Delhi,173.00,86.00,1,Electronics,Printers,87.00,173.00,87.00
B-25994,2019-02-03,Omkar,Delhi,Delhi,196.00,-7.00,5,Electronics,Phones,987.00,980.00,197.40
B-25995,2019-02-04,Yohann,Delhi,Delhi,1314.00,342.00,3,Furniture,Bookcases,3600.00,3942.00,1200.00
B-25996,2019-02-04,Prashant,Delhi,Delhi,62.00,6.00,6,Clothing,Skirt,366.00,372.00,61.00
B-25996,2019-02-04,Prashant,Delhi,Delhi,31.00,2.00,2,Clothing,Hankerchief,60.00,62.00,30.00
B-25996,2019-02-04,Prashant,Delhi,Delhi,217.00,72.00,2,Furniture,Furnishings,362.00,434.00,181.00
B-25996,2019-02-04,Prashant,Delhi,Delhi,286.00,140.00,6,Clothing,Shirt,1576.02,1716.00,262.67
B-25996,2019-02-04,Prashant,Delhi,Delhi,333.00,50.00,2,Electronics,Phones,616.00,666.00,308.00
B-25996,2019-02-04,Prashant,Delhi,Delhi,18.00,4.00,1,Clothing,Saree,14.00,18.00,14.00
B-25997,2019-02-04,Yogesh,Madhya Pradesh,Indore,16.00,6.00,3,Clothing,Hankerchief,42.00,48.00,14.00
B-25997,2019-02-04,Yogesh,Madhya Pradesh,Indore,231.00,99.00,2,Electronics,Electronic Games,363.00,462.00,181.50
B-25997,2019-02-04,Yogesh,Madhya Pradesh,Indore,2292.00,127.00,7,Furniture,Bookcases,15917.02,16044.00,2273.86
B-25997,2019-02-04,Yogesh,Madhya Pradesh,Indore,48.00,15.00,1,Clothing,Hankerchief,33.00,48.00,33.00
B-25998,2019-02-04,Anmol,Rajasthan,Udaipur,50.00,-28.00,5,Furniture,Furnishings,278.00,250.00,55.60
B-25999,2019-02-05,Diwakar,Delhi,Delhi,26.00,-17.00,1,Clothing,Stole,43.00,26.00,43.00
B-25999,2019-02-05,Diwakar,Delhi,Delhi,93.00,-65.00,4,Clothing,Stole,437.00,372.00,109.25
B-25999,2019-02-05,Diwakar,Delhi,Delhi,152.00,-3.00,5,Clothing,Saree,763.00,760.00,152.60
B-25999,2019-02-05,Diwakar,Delhi,Delhi,51.00,-49.00,2,Electronics,Electronic Games,151.00,102.00,75.50
B-25999,2019-02-05,Diwakar,Delhi,Delhi,352.00,74.00,8,Clothing,Stole,2742.00,2816.00,342.75
B-25999,2019-02-05,Diwakar,Delhi,Delhi,129.00,11.00,2,Electronics,Phones,247.00,258.00,123.50
B-25999,2019-02-05,Diwakar,Delhi,Delhi,223.00,62.00,7,Clothing,Shirt,1498.98,1561.00,214.14
B-25999,2019-02-05,Diwakar,Delhi,Delhi,770.00,323.00,3,Electronics,Accessories,1986.99,2310.00,662.33
B-25999,2019-02-05,Diwakar,Delhi,Delhi,222.00,74.00,5,Clothing,Hankerchief,1036.00,1110.00,207.20
B-25999,2019-02-05,Diwakar,Delhi,Delhi,215.00,-30.00,2,Clothing,Saree,460.00,430.00,230.00
B-25999,2019-02-05,Diwakar,Delhi,Delhi,109.00,40.00,1,Furniture,Furnishings,69.00,109.00,69.00
B-26000,2019-02-06,Shubham,Delhi,Delhi,43.00,9.00,4,Clothing,Skirt,163.00,172.00,40.75
B-26000,2019-02-06,Shubham,Delhi,Delhi,676.00,151.00,3,Electronics,Printers,1877.01,2028.00,625.67
B-26000,2019-02-06,Shubham,Delhi,Delhi,597.00,93.00,4,Furniture,Chairs,2295.00,2388.00,573.75
B-26001,2019-02-07,Patil,Delhi,Delhi,13.00,0.00,2,Clothing,Hankerchief,26.00,26.00,13.00
B-26001,2019-02-07,Patil,Delhi,Delhi,149.00,17.00,4,Furniture,Furnishings,579.00,596.00,144.75
B-26001,2019-02-07,Patil,Delhi,Delhi,8.00,2.00,2,Clothing,Skirt,14.00,16.00,7.00
B-26001,2019-02-07,Patil,Delhi,Delhi,50.00,9.00,6,Clothing,Skirt,291.00,300.00,48.50
B-26002,2019-02-08,Harsh,Delhi,Delhi,80.00,22.00,3,Clothing,Stole,218.01,240.00,72.67
B-26002,2019-02-08,Harsh,Delhi,Delhi,276.00,52.00,5,Clothing,Saree,1328.00,1380.00,265.60
B-26002,2019-02-08,Harsh,Delhi,Delhi,71.00,19.00,3,Clothing,T-shirt,194.01,213.00,64.67
B-26002,2019-02-08,Harsh,Delhi,Delhi,141.00,7.00,7,Clothing,Saree,980.00,987.00,140.00
B-26002,2019-02-08,Harsh,Delhi,Delhi,113.00,28.00,2,Clothing,Saree,198.00,226.00,99.00
B-26003,2019-02-08,Hitesh,Madhya Pradesh,Bhopal,315.00,-8.00,3,Furniture,Chairs,953.01,945.00,317.67
B-26003,2019-02-08,Hitesh,Madhya Pradesh,Bhopal,128.00,47.00,4,Clothing,Hankerchief,465.00,512.00,116.25
B-26003,2019-02-08,Hitesh,Madhya Pradesh,Bhopal,652.00,13.00,6,Furniture,Furnishings,3898.98,3912.00,649.83
B-26003,2019-02-08,Hitesh,Madhya Pradesh,Bhopal,114.00,41.00,6,Furniture,Furnishings,643.02,684.00,107.17
B-26003,2019-02-08,Hitesh,Madhya Pradesh,Bhopal,79.00,16.00,3,Clothing,T-shirt,221.01,237.00,73.67
B-26003,2019-02-08,Hitesh,Madhya Pradesh,Bhopal,498.00,-116.00,4,Clothing,Saree,2108.00,1992.00,527.00
B-26003,2019-02-08,Hitesh,Madhya Pradesh,Bhopal,1745.00,122.00,2,Furniture,Tables,3368.00,3490.00,1684.00
B-26003,2019-02-08,Hitesh,Madhya Pradesh,Bhopal,17.00,2.00,2,Clothing,Skirt,32.00,34.00,16.00
B-26004,2019-02-08,Nandita,Rajasthan,Jaipur,147.00,44.00,3,Clothing,Saree,396.99,441.00,132.33
B-26004,2019-02-08,Nandita,Rajasthan,Jaipur,162.00,73.00,2,Electronics,Electronic Games,251.00,324.00,125.50
B-26005,2019-02-08,Parnavi,West Bengal,Kolkata,87.00,10.00,3,Clothing,Stole,251.01,261.00,83.67
B-26006,2019-02-09,Arpita,Karnataka,Bangalore,1301.00,573.00,5,Electronics,Accessories,5932.00,6505.00,1186.40
B-26007,2019-02-09,Shubham,Jammu and Kashmir,Kashmir,311.00,72.00,2,Furniture,Bookcases,550.00,622.00,275.00
B-26008,2019-02-09,Kalyani,Tamil Nadu,Chennai,22.00,4.00,1,Clothing,Stole,18.00,22.00,18.00
B-26008,2019-02-09,Kalyani,Tamil Nadu,Chennai,206.00,51.00,4,Clothing,Hankerchief,773.00,824.00,193.25
B-26008,2019-02-09,Kalyani,Tamil Nadu,Chennai,57.00,24.00,5,Clothing,Leggings,261.00,285.00,52.20
B-26008,2019-02-09,Kalyani,Tamil Nadu,Chennai,10.00,-1.00,1,Clothing,Saree,11.00,10.00,11.00
B-26009,2019-02-10,Komal,Uttar Pradesh,Lucknow,285.00,128.00,2,Electronics,Printers,442.00,570.00,221.00
B-26009,2019-02-10,Komal,Uttar Pradesh,Lucknow,195.00,12.00,9,Clothing,Shirt,1743.03,1755.00,193.67
B-26010,2019-02-11,Kartikay,Bihar,Patna,527.00,26.00,3,Electronics,Electronic Games,1554.99,1581.00,518.33
B-26010,2019-02-11,Kartikay,Bihar,Patna,29.00,3.00,2,Clothing,Stole,55.00,58.00,27.50
B-26010,2019-02-11,Kartikay,Bihar,Patna,85.00,13.00,2,Clothing,Shirt,157.00,170.00,78.50
B-26010,2019-02-11,Kartikay,Bihar,Patna,18.00,2.00,3,Clothing,Hankerchief,51.99,54.00,17.33
B-26010,2019-02-11,Kartikay,Bihar,Patna,176.00,-13.00,5,Furniture,Furnishings,893.00,880.00,178.60
B-26010,2019-02-11,Kartikay,Bihar,Patna,55.00,3.00,3,Clothing,T-shirt,162.00,165.00,54.00
B-26011,2019-02-12,Bharat,Gujarat,Ahmedabad,93.00,44.00,2,Clothing,Stole,142.00,186.00,71.00
B-26012,2019-02-13,Pearl,Maharashtra,Pune,21.00,8.00,2,Clothing,Saree,34.00,42.00,17.00
B-26013,2019-02-13,Jahan,Madhya Pradesh,Bhopal,29.00,10.00,3,Clothing,Skirt,77.01,87.00,25.67
B-26014,2019-02-13,Divsha,Rajasthan,Jaipur,406.00,97.00,7,Furniture,Chairs,2744.98,2842.00,392.14
B-26014,2019-02-13,Divsha,Rajasthan,Jaipur,278.00,39.00,5,Furniture,Chairs,1351.00,1390.00,270.20
B-25603,2018-04-03,Jahan,Madhya Pradesh,Bhopal,116.00,16.00,4,Clothing,Stole,448.00,464.00,112.00
B-26015,2019-02-14,Kasheen,West Bengal,Kolkata,128.00,55.00,1,Clothing,Saree,73.00,128.00,73.00
B-26016,2019-02-14,Hazel,Karnataka,Bangalore,74.00,9.00,3,Clothing,Shirt,213.00,222.00,71.00
B-26016,2019-02-14,Hazel,Karnataka,Bangalore,202.00,4.00,4,Clothing,Hankerchief,804.00,808.00,201.00
B-26016,2019-02-14,Hazel,Karnataka,Bangalore,429.00,61.00,3,Electronics,Electronic Games,1226.01,1287.00,408.67
B-26016,2019-02-14,Hazel,Karnataka,Bangalore,134.00,-13.00,3,Electronics,Electronic Games,414.99,402.00,138.33
B-26017,2019-02-14,Sonakshi,Jammu and Kashmir,Kashmir,78.00,7.00,1,Furniture,Chairs,71.00,78.00,71.00
B-26018,2019-02-14,Aarushi,Tamil Nadu,Chennai,326.00,107.00,3,Furniture,Furnishings,870.99,978.00,290.33
B-26018,2019-02-14,Aarushi,Tamil Nadu,Chennai,61.00,8.00,4,Clothing,Hankerchief,236.00,244.00,59.00
B-26019,2019-02-15,Jitesh,Uttar Pradesh,Lucknow,585.00,175.00,13,Clothing,T-shirt,7430.02,7605.00,571.54
B-26020,2019-02-16,Yogesh,Bihar,Patna,319.00,102.00,6,Electronics,Accessories,1812.00,1914.00,302.00
B-26021,2019-02-17,Anita,Kerala ,Thiruvananthapuram,122.00,59.00,7,Furniture,Furnishings,794.99,854.00,113.57
B-26021,2019-02-17,Anita,Kerala ,Thiruvananthapuram,49.00,21.00,1,Clothing,Stole,28.00,49.00,28.00
B-26021,2019-02-17,Anita,Kerala ,Thiruvananthapuram,21.00,-12.00,3,Clothing,Hankerchief,75.00,63.00,25.00
B-26022,2019-02-18,Shrichand,Punjab,Chandigarh,1824.00,-1303.00,8,Electronics,Phones,15895.04,14592.00,1986.88
B-26023,2019-02-19,Mukesh,Haryana,Chandigarh,1117.00,447.00,10,Furniture,Bookcases,10723.00,11170.00,1072.30
B-26023,2019-02-19,Mukesh,Haryana,Chandigarh,29.00,0.00,3,Furniture,Furnishings,87.00,87.00,29.00
B-26089,2019-03-26,Kanak,Goa,Goa,59.00,24.00,6,Clothing,Kurti,330.00,354.00,55.00
B-26023,2019-02-19,Mukesh,Haryana,Chandigarh,66.00,22.00,3,Clothing,Stole,176.01,198.00,58.67
B-26023,2019-02-19,Mukesh,Haryana,Chandigarh,59.00,21.00,2,Clothing,Stole,97.00,118.00,48.50
B-26024,2019-02-19,Vandana,Himachal Pradesh,Simla,168.00,18.00,6,Clothing,Stole,990.00,1008.00,165.00
B-26025,2019-02-19,Bhavna,Sikkim,Gangtok,155.00,5.00,3,Clothing,Stole,459.99,465.00,153.33
B-26025,2019-02-19,Bhavna,Sikkim,Gangtok,32.00,1.00,2,Clothing,Stole,63.00,64.00,31.50
B-26025,2019-02-19,Bhavna,Sikkim,Gangtok,41.00,19.00,5,Clothing,Hankerchief,186.00,205.00,37.20
B-26026,2019-02-19,Kanak,Goa,Goa,255.00,76.00,9,Clothing,Hankerchief,2219.04,2295.00,246.56
B-26026,2019-02-19,Kanak,Goa,Goa,25.00,2.00,3,Clothing,Kurti,72.99,75.00,24.33
B-26027,2019-02-20,Sagar,Nagaland,Kohima,54.00,8.00,4,Clothing,T-shirt,208.00,216.00,52.00
B-26029,2019-02-20,Ramesh,Gujarat,Ahmedabad,21.00,10.00,1,Clothing,T-shirt,11.00,21.00,11.00
B-26030,2019-02-21,Sarita,Maharashtra,Pune,92.00,5.00,6,Clothing,Hankerchief,547.02,552.00,91.17
B-26030,2019-02-21,Sarita,Maharashtra,Pune,11.00,5.00,1,Clothing,Skirt,6.00,11.00,6.00
B-26030,2019-02-21,Sarita,Maharashtra,Pune,221.00,35.00,4,Electronics,Accessories,849.00,884.00,212.25
B-26030,2019-02-21,Sarita,Maharashtra,Pune,50.00,25.00,5,Clothing,Stole,225.00,250.00,45.00
B-26030,2019-02-21,Sarita,Maharashtra,Pune,89.00,36.00,3,Clothing,Shirt,231.00,267.00,77.00
B-26030,2019-02-21,Sarita,Maharashtra,Pune,291.00,93.00,2,Electronics,Printers,489.00,582.00,244.50
B-26031,2019-02-22,Deepak,Madhya Pradesh,Bhopal,67.00,9.00,4,Clothing,Leggings,259.00,268.00,64.75
B-26032,2019-02-22,Monisha,Rajasthan,Jaipur,47.00,15.00,5,Clothing,Saree,220.00,235.00,44.00
B-26033,2019-02-22,Atharv,West Bengal,Kolkata,774.00,170.00,3,Electronics,Accessories,2151.99,2322.00,717.33
B-26033,2019-02-22,Atharv,West Bengal,Kolkata,143.00,32.00,1,Furniture,Bookcases,111.00,143.00,111.00
B-26033,2019-02-22,Atharv,West Bengal,Kolkata,111.00,35.00,5,Clothing,Shirt,520.00,555.00,104.00
B-26034,2019-02-23,Vini,Karnataka,Bangalore,425.00,183.00,5,Electronics,Accessories,1942.00,2125.00,388.40
B-26035,2019-02-23,Pinky,Jammu and Kashmir,Kashmir,291.00,119.00,11,Clothing,Saree,3081.98,3201.00,280.18
B-26035,2019-02-23,Pinky,Jammu and Kashmir,Kashmir,520.00,151.00,3,Electronics,Phones,1409.01,1560.00,469.67
B-26035,2019-02-23,Pinky,Jammu and Kashmir,Kashmir,369.00,15.00,3,Electronics,Electronic Games,1092.00,1107.00,364.00
B-26036,2019-02-23,Bhishm,Maharashtra,Mumbai,341.00,44.00,7,Furniture,Furnishings,2342.97,2387.00,334.71
B-26037,2019-02-23,Hitika,Madhya Pradesh,Indore,171.00,68.00,7,Clothing,Stole,1129.03,1197.00,161.29
B-26038,2019-02-24,Pooja,Bihar,Patna,41.00,19.00,2,Clothing,T-shirt,63.00,82.00,31.50
B-26038,2019-02-24,Pooja,Bihar,Patna,130.00,61.00,3,Clothing,Shirt,329.01,390.00,109.67
B-26038,2019-02-24,Pooja,Bihar,Patna,52.00,14.00,2,Clothing,Stole,90.00,104.00,45.00
B-26038,2019-02-24,Pooja,Bihar,Patna,30.00,6.00,1,Clothing,T-shirt,24.00,30.00,24.00
B-26039,2019-02-25,Hemant,Kerala ,Thiruvananthapuram,83.00,34.00,5,Clothing,Shirt,381.00,415.00,76.20
B-26040,2019-02-26,Sahil,Punjab,Chandigarh,38.00,9.00,2,Clothing,Stole,67.00,76.00,33.50
B-26040,2019-02-26,Sahil,Punjab,Chandigarh,113.00,24.00,4,Clothing,Hankerchief,428.00,452.00,107.00
B-26040,2019-02-26,Sahil,Punjab,Chandigarh,833.00,93.00,3,Clothing,Trousers,2406.00,2499.00,802.00
B-26041,2019-02-27,Ritu,Haryana,Chandigarh,176.00,-28.00,5,Furniture,Furnishings,908.00,880.00,181.60
B-26042,2019-02-28,Manish,Himachal Pradesh,Simla,36.00,15.00,3,Clothing,Stole,93.00,108.00,31.00
B-26043,2019-03-01,Amit,Sikkim,Gangtok,185.00,48.00,4,Clothing,Stole,692.00,740.00,173.00
B-26043,2019-03-01,Amit,Sikkim,Gangtok,62.00,28.00,5,Clothing,Hankerchief,282.00,310.00,56.40
B-26043,2019-03-01,Amit,Sikkim,Gangtok,79.00,5.00,6,Clothing,Hankerchief,469.02,474.00,78.17
B-26043,2019-03-01,Amit,Sikkim,Gangtok,30.00,12.00,3,Clothing,Skirt,78.00,90.00,26.00
B-26043,2019-03-01,Amit,Sikkim,Gangtok,122.00,50.00,7,Clothing,Stole,804.02,854.00,114.86
B-26044,2019-03-02,Sanjay,Goa,Goa,28.00,10.00,3,Clothing,Skirt,74.01,84.00,24.67
B-26045,2019-03-03,Nidhi,Nagaland,Kohima,302.00,75.00,6,Furniture,Furnishings,1737.00,1812.00,289.50
B-26045,2019-03-03,Nidhi,Nagaland,Kohima,376.00,0.00,7,Clothing,Stole,2632.00,2632.00,376.00
B-26045,2019-03-03,Nidhi,Nagaland,Kohima,179.00,77.00,1,Clothing,Saree,102.00,179.00,102.00
B-25618,2018-04-18,Manju,Telangana,Hyderabad,362.00,127.00,1,Furniture,Bookcases,235.00,362.00,235.00
B-25603,2018-04-03,Jahan,Madhya Pradesh,Bhopal,107.00,36.00,6,Clothing,Stole,606.00,642.00,101.00
B-25603,2018-04-03,Jahan,Madhya Pradesh,Bhopal,12.00,1.00,2,Clothing,Hankerchief,23.00,24.00,11.50
B-25603,2018-04-03,Jahan,Madhya Pradesh,Bhopal,38.00,18.00,1,Clothing,Kurti,20.00,38.00,20.00
B-25604,2018-04-03,Divsha,Rajasthan,Jaipur,65.00,17.00,2,Clothing,T-shirt,113.00,130.00,56.50
B-25604,2018-04-03,Divsha,Rajasthan,Jaipur,157.00,5.00,9,Clothing,Saree,1407.96,1413.00,156.44
B-25605,2018-04-05,Kasheen,West Bengal,Kolkata,75.00,0.00,7,Clothing,Saree,525.00,525.00,75.00
B-25606,2018-04-06,Hazel,Karnataka,Bangalore,87.00,4.00,2,Clothing,Shirt,170.00,174.00,85.00
B-25607,2018-04-06,Sonakshi,Jammu and Kashmir,Kashmir,50.00,15.00,4,Clothing,Leggings,185.00,200.00,46.25
B-25608,2018-04-08,Aarushi,Tamil Nadu,Chennai,1364.00,-1864.00,5,Furniture,Tables,8684.00,6820.00,1736.80
B-25608,2018-04-08,Aarushi,Tamil Nadu,Chennai,476.00,0.00,3,Furniture,Chairs,1428.00,1428.00,476.00
B-25608,2018-04-08,Aarushi,Tamil Nadu,Chennai,257.00,23.00,5,Clothing,Hankerchief,1262.00,1285.00,252.40
B-25608,2018-04-08,Aarushi,Tamil Nadu,Chennai,856.00,385.00,6,Electronics,Printers,4750.98,5136.00,791.83
B-25609,2018-04-09,Jitesh,Uttar Pradesh,Lucknow,485.00,29.00,4,Electronics,Electronic Games,1911.00,1940.00,477.75
B-25618,2018-04-18,Manju,Telangana,Hyderabad,12.00,0.00,2,Clothing,Hankerchief,24.00,24.00,12.00
B-25672,2018-05-28,Akanksha,Telangana,Hyderabad,27.00,-15.00,1,Clothing,Stole,42.00,27.00,42.00
B-25744,2018-08-08,Devendra,Telangana,Hyderabad,373.00,-254.00,6,Electronics,Printers,2491.98,2238.00,415.33
B-25780,2018-09-13,Teena,Telangana,Hyderabad,137.00,-41.00,3,Electronics,Phones,452.01,411.00,150.67
B-25798,2018-10-01,Shishu,Telangana,Hyderabad,379.00,63.00,2,Clothing,Saree,695.00,758.00,347.50
B-25798,2018-10-01,Shishu,Telangana,Hyderabad,448.00,148.00,2,Electronics,Printers,748.00,896.00,374.00
B-25798,2018-10-01,Shishu,Telangana,Hyderabad,2830.00,-1981.00,13,Furniture,Bookcases,38770.94,36790.00,2982.38
B-25798,2018-10-01,Shishu,Telangana,Hyderabad,47.00,-3.00,2,Clothing,Stole,97.00,94.00,48.50
B-25798,2018-10-01,Shishu,Telangana,Hyderabad,38.00,-13.00,3,Clothing,Stole,126.99,114.00,42.33
B-25798,2018-10-01,Shishu,Telangana,Hyderabad,61.00,-50.00,4,Clothing,Hankerchief,294.00,244.00,73.50
B-25816,2018-10-12,Mane,Telangana,Hyderabad,391.00,113.00,8,Clothing,Stole,3015.04,3128.00,376.88
B-25834,2018-10-29,Ananya,Telangana,Hyderabad,16.00,5.00,1,Clothing,Stole,11.00,16.00,11.00
B-25852,2018-11-07,Soumyabrata,Telangana,Hyderabad,320.00,144.00,1,Electronics,Printers,176.00,320.00,176.00
B-25852,2018-11-07,Soumyabrata,Telangana,Hyderabad,24.00,1.00,2,Clothing,Hankerchief,47.00,48.00,23.50
B-25852,2018-11-07,Soumyabrata,Telangana,Hyderabad,45.00,12.00,4,Clothing,Hankerchief,168.00,180.00,42.00
B-25852,2018-11-07,Soumyabrata,Telangana,Hyderabad,97.00,17.00,2,Clothing,Stole,177.00,194.00,88.50
B-25852,2018-11-07,Soumyabrata,Telangana,Hyderabad,50.00,16.00,1,Clothing,Stole,34.00,50.00,34.00
B-25852,2018-11-07,Soumyabrata,Telangana,Hyderabad,869.00,67.00,4,Furniture,Tables,3409.00,3476.00,852.25
B-25852,2018-11-07,Soumyabrata,Telangana,Hyderabad,105.00,33.00,5,Clothing,Kurti,492.00,525.00,98.40
B-25870,2018-11-20,Pranav,Telangana,Hyderabad,10.00,4.00,1,Clothing,Kurti,6.00,10.00,6.00
B-25870,2018-11-20,Pranav,Telangana,Hyderabad,845.00,84.00,7,Clothing,Saree,5831.00,5915.00,833.00
B-25870,2018-11-20,Pranav,Telangana,Hyderabad,57.00,7.00,3,Furniture,Furnishings,164.01,171.00,54.67
B-25870,2018-11-20,Pranav,Telangana,Hyderabad,473.00,113.00,9,Clothing,Hankerchief,4143.96,4257.00,460.44
B-25942,2019-01-08,Ankur,Telangana,Hyderabad,646.00,-23.00,2,Electronics,Printers,1315.00,1292.00,657.50
B-25946,2019-01-12,Saurabh,Telangana,Hyderabad,146.00,7.00,2,Electronics,Phones,285.00,292.00,142.50
B-25953,2019-01-14,Krutika,Telangana,Hyderabad,22.00,-8.00,4,Clothing,Hankerchief,96.00,88.00,24.00
B-25953,2019-01-14,Krutika,Telangana,Hyderabad,188.00,-193.00,2,Electronics,Electronic Games,569.00,376.00,284.50
B-25953,2019-01-14,Krutika,Telangana,Hyderabad,81.00,41.00,3,Clothing,Stole,201.99,243.00,67.33
B-25953,2019-01-14,Krutika,Telangana,Hyderabad,44.00,2.00,3,Clothing,Hankerchief,129.99,132.00,43.33
B-25953,2019-01-14,Krutika,Telangana,Hyderabad,116.00,22.00,1,Electronics,Accessories,94.00,116.00,94.00
B-25953,2019-01-14,Krutika,Telangana,Hyderabad,67.00,20.00,4,Clothing,T-shirt,248.00,268.00,62.00
B-25953,2019-01-14,Krutika,Telangana,Hyderabad,744.00,119.00,6,Electronics,Printers,4345.02,4464.00,724.17
B-25953,2019-01-14,Krutika,Telangana,Hyderabad,1218.00,352.00,9,Furniture,Bookcases,10610.01,10962.00,1178.89
B-25953,2019-01-14,Krutika,Telangana,Hyderabad,87.00,36.00,5,Clothing,Stole,399.00,435.00,79.80
B-25960,2019-01-18,Shreya,Telangana,Hyderabad,171.00,-140.00,2,Furniture,Bookcases,482.00,342.00,241.00
B-26028,2019-02-20,Manju,Telangana,Hyderabad,77.00,36.00,2,Clothing,Shirt,118.00,154.00,59.00
B-26028,2019-02-20,Manju,Telangana,Hyderabad,115.00,0.00,1,Electronics,Accessories,115.00,115.00,115.00
B-26028,2019-02-20,Manju,Telangana,Hyderabad,1272.00,547.00,2,Electronics,Phones,1997.00,2544.00,998.50
B-25996,2019-02-04,Prashant,Delhi,Delhi,47.00,1.00,2,Clothing,Stole,93.00,94.00,46.50
B-26045,2019-03-03,Nidhi,Nagaland,Kohima,27.00,5.00,1,Clothing,Stole,22.00,27.00,22.00
B-26046,2019-03-04,Nishi,Maharashtra,Mumbai,32.00,3.00,8,Clothing,Hankerchief,253.04,256.00,31.63
B-26047,2019-03-04,Ashmi,Madhya Pradesh,Indore,55.00,12.00,5,Clothing,Skirt,263.00,275.00,52.60
B-26048,2019-03-04,Parth,Maharashtra,Pune,163.00,81.00,2,Electronics,Accessories,245.00,326.00,122.50
B-26048,2019-03-04,Parth,Maharashtra,Pune,401.00,13.00,6,Furniture,Chairs,2392.98,2406.00,398.83
B-26048,2019-03-04,Parth,Maharashtra,Pune,1461.00,202.00,5,Furniture,Tables,7103.00,7305.00,1420.60
B-26048,2019-03-04,Parth,Maharashtra,Pune,1104.00,209.00,4,Clothing,Trousers,4207.00,4416.00,1051.75
B-26049,2019-03-05,Lisha,Madhya Pradesh,Bhopal,100.00,28.00,2,Clothing,Hankerchief,172.00,200.00,86.00
B-26050,2019-03-06,Paridhi,Rajasthan,Jaipur,325.00,32.00,7,Clothing,T-shirt,2243.01,2275.00,320.43
B-26050,2019-03-06,Paridhi,Rajasthan,Jaipur,169.00,55.00,4,Clothing,Saree,621.00,676.00,155.25
B-26050,2019-03-06,Paridhi,Rajasthan,Jaipur,487.00,143.00,4,Electronics,Phones,1805.00,1948.00,451.25
B-26050,2019-03-06,Paridhi,Rajasthan,Jaipur,166.00,27.00,2,Electronics,Accessories,305.00,332.00,152.50
B-26050,2019-03-06,Paridhi,Rajasthan,Jaipur,79.00,32.00,3,Clothing,Saree,204.99,237.00,68.33
B-26050,2019-03-06,Paridhi,Rajasthan,Jaipur,32.00,6.00,3,Clothing,Shirt,90.00,96.00,30.00
B-26050,2019-03-06,Paridhi,Rajasthan,Jaipur,38.00,9.00,2,Clothing,Stole,67.00,76.00,33.50
B-26050,2019-03-06,Paridhi,Rajasthan,Jaipur,284.00,44.00,6,Clothing,Hankerchief,1660.02,1704.00,276.67
B-26050,2019-03-06,Paridhi,Rajasthan,Jaipur,382.00,92.00,2,Electronics,Printers,672.00,764.00,336.00
B-26051,2019-03-07,Parishi,West Bengal,Kolkata,184.00,85.00,6,Clothing,T-shirt,1018.98,1104.00,169.83
B-26051,2019-03-07,Parishi,West Bengal,Kolkata,676.00,195.00,5,Furniture,Bookcases,3185.00,3380.00,637.00
B-25601,2018-04-01,Bharat,Gujarat,Ahmedabad,1275.00,-1148.00,7,Furniture,Bookcases,10073.00,8925.00,1439.00
B-25601,2018-04-01,Bharat,Gujarat,Ahmedabad,66.00,-12.00,5,Clothing,Stole,342.00,330.00,68.40
B-25601,2018-04-01,Bharat,Gujarat,Ahmedabad,8.00,-2.00,3,Clothing,Hankerchief,26.01,24.00,8.67
